instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,day_type,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
453,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,674,5024,5698,Working Day,10749,2,1,3,23,0,3,1,1,0.54,0.5152,0.68,0.1343,12,81,93
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10750,2,1,3,0,0,4,1,1,0.54,0.5152,0.68,0.194,10,38,48
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10751,2,1,3,1,0,4,1,1,0.56,0.5303,0.6,0.1343,15,18,33
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10752,2,1,3,2,0,4,1,1,0.6,0.6061,0.28,0.2985,0,6,6
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10753,2,1,3,3,0,4,1,1,0.58,0.5455,0.28,0.2537,1,4,5
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10754,2,1,3,4,0,4,1,1,0.52,0.5,0.36,0.2537,1,8,9
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10755,2,1,3,5,0,4,1,1,0.5,0.4848,0.45,0.2239,2,30,32
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10756,2,1,3,6,0,4,1,1,0.46,0.4545,0.59,0.2537,3,114,117
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10757,2,1,3,7,0,4,1,1,0.46,0.4545,0.51,0.3582,14,353,367
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10758,2,1,3,8,0,4,1,1,0.46,0.4545,0.47,0.4179,26,628,654
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10759,2,1,3,9,0,4,1,1,0.48,0.4697,0.48,0.4179,22,299,321
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10760,2,1,3,10,0,4,1,1,0.46,0.4545,0.47,0.4478,42,124,166
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10761,2,1,3,11,0,4,1,1,0.5,0.4848,0.45,0.4179,54,166,220
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10762,2,1,3,12,0,4,1,1,0.5,0.4848,0.42,0.4925,64,228,292
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10763,2,1,3,13,0,4,1,1,0.46,0.4545,0.44,0.3284,50,223,273
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10764,2,1,3,14,0,4,1,1,0.5,0.4848,0.42,0.3582,63,175,238
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10765,2,1,3,15,0,4,1,1,0.52,0.5,0.39,0.3582,109,198,307
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10766,2,1,3,16,0,4,1,1,0.52,0.5,0.36,0.3284,67,321,388
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10767,2,1,3,17,0,4,1,1,0.52,0.5,0.38,0.3881,83,620,703
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10768,2,1,3,18,0,4,1,1,0.5,0.4848,0.39,0.2985,83,598,681
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10769,2,1,3,19,0,4,1,1,0.48,0.4697,0.39,0.2836,47,421,468
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10770,2,1,3,20,0,4,1,1,0.46,0.4545,0.38,0.2985,34,301,335
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10771,2,1,3,21,0,4,1,1,0.44,0.4394,0.44,0.2836,10,214,224
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10772,2,1,3,22,0,4,1,1,0.42,0.4242,0.44,0.2836,17,135,152
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Working Day,10773,2,1,3,23,0,4,1,1,0.42,0.4242,0.47,0.2985,17,77,94
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10774,2,1,3,0,0,5,1,1,0.4,0.4091,0.47,0.2985,10,49,59
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10775,2,1,3,1,0,5,1,1,0.38,0.3939,0.5,0.2836,6,21,27
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10776,2,1,3,2,0,5,1,1,0.36,0.3333,0.53,0.2985,1,6,7
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10777,2,1,3,3,0,5,1,1,0.34,0.3333,0.61,0.1343,0,7,7
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10778,2,1,3,4,0,5,1,1,0.34,0.3485,0.53,0.0896,1,1,2
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10779,2,1,3,5,0,5,1,1,0.32,0.3333,0.61,0.0896,0,26,26
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10780,2,1,3,6,0,5,1,1,0.32,0.3333,0.57,0.1343,5,81,86
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10781,2,1,3,7,0,5,1,1,0.32,0.3182,0.57,0.1642,9,280,289
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10782,2,1,3,8,0,5,1,1,0.32,0.3182,0.66,0.1642,38,555,593
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10783,2,1,3,9,0,5,1,1,0.34,0.3333,0.57,0.1642,29,292,321
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10784,2,1,3,10,0,5,1,2,0.36,0.3636,0.57,0.1045,50,137,187
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10785,2,1,3,11,0,5,1,2,0.36,0.3788,0.53,0.0,48,153,201
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10786,2,1,3,12,0,5,1,2,0.38,0.3939,0.54,0.0,62,208,270
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10787,2,1,3,13,0,5,1,3,0.4,0.4091,0.5,0.0,44,198,242
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10788,2,1,3,14,0,5,1,3,0.4,0.4091,0.54,0.0,56,173,229
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10789,2,1,3,15,0,5,1,3,0.42,0.4242,0.54,0.0,73,207,280
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10790,2,1,3,16,0,5,1,3,0.4,0.4091,0.62,0.2836,75,292,367
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10791,2,1,3,17,0,5,1,2,0.4,0.4091,0.62,0.2239,93,513,606
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10792,2,1,3,18,0,5,1,1,0.42,0.4242,0.54,0.194,68,492,560
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10793,2,1,3,19,0,5,1,1,0.4,0.4091,0.62,0.2239,42,353,395
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10794,2,1,3,20,0,5,1,1,0.4,0.4091,0.62,0.1642,17,192,209
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10795,2,1,3,21,0,5,1,1,0.38,0.3939,0.66,0.1343,30,190,220
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10796,2,1,3,22,0,5,1,1,0.36,0.3485,0.71,0.1642,23,130,153
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Working Day,10797,2,1,3,23,0,5,1,1,0.36,0.3788,0.71,0.0,16,107,123
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10798,2,1,3,0,0,6,0,1,0.38,0.3939,0.82,0.194,12,80,92
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10799,2,1,3,1,0,6,0,2,0.4,0.4091,0.76,0.194,17,65,82
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10800,2,1,3,2,0,6,0,2,0.42,0.4242,0.77,0.2537,14,55,69
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10801,2,1,3,3,0,6,0,1,0.4,0.4091,0.82,0.2537,10,21,31
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10802,2,1,3,4,0,6,0,1,0.42,0.4242,0.77,0.4179,4,4,8
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10803,2,1,3,5,0,6,0,1,0.4,0.4091,0.82,0.2239,0,5,5
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10804,2,1,3,6,0,6,0,2,0.36,0.3485,0.87,0.1642,7,16,23
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10805,2,1,3,7,0,6,0,2,0.36,0.3485,0.87,0.1642,5,39,44
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10806,2,1,3,8,0,6,0,2,0.36,0.3485,0.87,0.194,19,126,145
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10807,2,1,3,9,0,6,0,2,0.4,0.4091,0.76,0.194,62,161,223
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10808,2,1,3,10,0,6,0,2,0.4,0.4091,0.76,0.1343,108,205,313
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10809,2,1,3,11,0,6,0,1,0.46,0.4545,0.72,0.1343,184,279,463
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10810,2,1,3,12,0,6,0,1,0.48,0.4697,0.67,0.0,263,358,621
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10811,2,1,3,13,0,6,0,1,0.54,0.5152,0.6,0.1343,265,373,638
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10812,2,1,3,14,0,6,0,2,0.5,0.4848,0.63,0.2537,240,311,551
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10813,2,1,3,15,0,6,0,2,0.52,0.5,0.59,0.2836,275,330,605
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10814,2,1,3,16,0,6,0,2,0.5,0.4848,0.63,0.2985,243,292,535
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10815,2,1,3,17,0,6,0,1,0.48,0.4697,0.67,0.4179,238,305,543
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10816,2,1,3,18,0,6,0,2,0.44,0.4394,0.72,0.4627,102,239,341
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10817,2,1,3,19,0,6,0,1,0.42,0.4242,0.71,0.4478,93,191,284
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10818,2,1,3,20,0,6,0,2,0.4,0.4091,0.71,0.3284,52,156,208
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10819,2,1,3,21,0,6,0,2,0.4,0.4091,0.71,0.3284,36,107,143
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10820,2,1,3,22,0,6,0,2,0.38,0.3939,0.71,0.2537,40,116,156
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Non-Working Day,10821,2,1,3,23,0,6,0,2,0.36,0.3333,0.76,0.2836,12,100,112
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10822,2,1,4,0,0,0,0,2,0.36,0.3333,0.76,0.2537,8,59,67
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10823,2,1,4,1,0,0,0,2,0.36,0.3485,0.76,0.1642,13,49,62
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10824,2,1,4,2,0,0,0,2,0.36,0.3485,0.76,0.1642,20,61,81
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10825,2,1,4,3,0,0,0,2,0.34,0.3333,0.81,0.1343,4,21,25
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10826,2,1,4,4,0,0,0,2,0.34,0.3485,0.81,0.0896,3,9,12
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10827,2,1,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,8,10,18
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10828,2,1,4,6,0,0,0,2,0.36,0.3485,0.76,0.1343,9,88,97
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10829,2,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,29,55,84
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10830,2,1,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896,37,88,125
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10831,2,1,4,9,0,0,0,2,0.36,0.3485,0.81,0.1343,102,173,275
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10832,2,1,4,10,0,0,0,2,0.4,0.4091,0.71,0.1045,132,228,360
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10833,2,1,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,180,271,451
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10834,2,1,4,12,0,0,0,2,0.42,0.4242,0.67,0.2239,187,258,445
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10835,2,1,4,13,0,0,0,2,0.44,0.4394,0.62,0.194,190,274,464
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10836,2,1,4,14,0,0,0,2,0.48,0.4697,0.55,0.2239,283,278,561
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10837,2,1,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,295,278,573
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10838,2,1,4,16,0,0,0,1,0.52,0.5,0.52,0.2537,236,275,511
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10839,2,1,4,17,0,0,0,1,0.52,0.5,0.55,0.2836,232,323,555
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10840,2,1,4,18,0,0,0,1,0.52,0.5,0.52,0.2985,153,279,432
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10841,2,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,110,236,346
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10842,2,1,4,20,0,0,0,2,0.5,0.4848,0.59,0.2239,66,166,232
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10843,2,1,4,21,0,0,0,2,0.5,0.4848,0.59,0.1642,33,101,134
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10844,2,1,4,22,0,0,0,3,0.5,0.4848,0.63,0.1045,7,61,68
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Non-Working Day,10845,2,1,4,23,0,0,0,3,0.46,0.4545,0.72,0.0,10,53,63
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10846,2,1,4,0,0,1,1,3,0.44,0.4394,0.82,0.1045,6,11,17
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10847,2,1,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,0,5,5
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10848,2,1,4,2,0,1,1,3,0.44,0.4394,0.94,0.1343,2,3,5
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10849,2,1,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,2,2,4
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10850,2,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,2,22,24
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10851,2,1,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,6,104,110
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10852,2,1,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,12,294,306
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10853,2,1,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,36,553,589
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10854,2,1,4,9,0,1,1,1,0.38,0.3939,0.54,0.3582,52,265,317
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10855,2,1,4,10,0,1,1,1,0.4,0.4091,0.5,0.5224,85,119,204
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10856,2,1,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,81,128,209
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10857,2,1,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,100,181,281
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10858,2,1,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,97,184,281
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10859,2,1,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,127,141,268
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10860,2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,132,192,324
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10861,2,1,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,104,291,395
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10862,2,1,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,128,601,729
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10863,2,1,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,75,543,618
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10864,2,1,4,19,0,1,1,1,0.5,0.4848,0.27,0.2537,66,428,494
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10865,2,1,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,48,281,329
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10866,2,1,4,21,0,1,1,1,0.46,0.4545,0.28,0.1343,24,214,238
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10867,2,1,4,22,0,1,1,1,0.42,0.4242,0.44,0.194,17,106,123
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Working Day,10868,2,1,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,6,60,66
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10869,2,1,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,1,32,33
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10870,2,1,4,1,0,2,1,1,0.38,0.3939,0.46,0.2239,0,11,11
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10871,2,1,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,0,5,5
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10872,2,1,4,3,0,2,1,1,0.38,0.3939,0.46,0.0,0,3,3
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10873,2,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,0,1,1
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10874,2,1,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,2,25,27
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10875,2,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,2,98,100
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10876,2,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,14,327,341
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10877,2,1,4,8,0,2,1,1,0.34,0.3636,0.57,0.0,27,577,604
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10878,2,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,54,354,408
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10879,2,1,4,10,0,2,1,1,0.44,0.4394,0.33,0.0,77,142,219
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10880,2,1,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,91,167,258
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10881,2,1,4,12,0,2,1,1,0.52,0.5,0.25,0.0,101,230,331
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10882,2,1,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,120,225,345
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10883,2,1,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,120,191,311
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10884,2,1,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,109,207,316
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Working Day,10885,2,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,145,340,485
